Original order,Name,Description,NumberOfCheckboxes,NumberAlreadyCompleted,SectionID,GameID,ListOrder,LongDescription,Hidden
,Clothing - Night Cap,,2,0,244,4,1,,0
,Clothing - Nul Ghost Costume,,2,0,244,4,1,,0
,Clothing - Origami Armor,,2,0,244,4,1,,0
,Clothing - Origami Crane Hat,,2,0,244,4,1,,0
,Clothing - Origami Helm,,2,0,244,4,1,,0
,Clothing - Ornate Female Hakama,,2,0,244,4,1,,0
,Clothing - Paper Bow,,2,0,244,4,1,,0
,Clothing - Paper Bow Dress,,2,0,244,4,1,,0
,Clothing - Qipao,,2,0,244,4,1,,0
,Clothing - Ribbon Bow,,2,0,244,4,1,,0
,Clothing - Rose Dress,,2,0,244,4,1,,0
,Clothing - Sari,,2,0,244,4,1,,0
,Clothing - Scuba Mask,,2,0,244,4,1,,0
,Clothing - Scuba Suit,,2,0,244,4,1,,0
,Clothing - Scuba Tank,,2,0,244,4,1,,0
,Clothing - Shield,,2,0,244,4,1,,0
,Clothing - Side Ribbon Bow,,2,0,244,4,1,,0
,Clothing - Sidekick Cape,,2,0,244,4,1,,0
,Clothing - Sidekick Costume,,2,0,244,4,1,,0
,Clothing - Sidekick Mask,,2,0,244,4,1,,0
,Clothing - Snake Costume,,2,0,244,4,1,,0
,Clothing - Snake Hat,,2,0,244,4,1,,0
,Clothing - Sprinkler Hat,,2,0,244,4,1,,0
,Clothing - Striped Pajama Pants,,2,0,244,4,1,,0
,Clothing - Striped Pajama Shirt,,2,0,244,4,1,,0
,Clothing - Sweatband,,2,0,244,4,1,,0
,Clothing - Tang Suit,,2,0,244,4,1,,0
,Clothing - Wheatheart Clipped Cape,,2,0,244,4,1,,0
,Clothing - Wheatheart Ribbon Clips,,2,0,244,4,1,,0
,Clothing - Wheatheart Toga,,2,0,244,4,1,,0
,Conch - Decorative Badtz-maru Conch,,2,0,244,4,1,,0
,Conch - Decorative Big Challenges Conch,,2,0,244,4,1,,0
,Conch - Decorative Chococat Conch,,2,0,244,4,1,,0
,Conch - Decorative Cinnamoroll Conch,,2,0,244,4,1,,0
,Conch - Decorative Cogimyun Conch,,2,0,244,4,1,,0
,Conch - Decorative Hangyodon Conch,,2,0,244,4,1,,0
,Conch - Decorative Hello Kitty Conch,,2,0,244,4,1,,0
,Conch - Decorative Keroppi Conch,,2,0,244,4,1,,0
,Conch - Decorative Kiki Conch,,2,0,244,4,1,,0
,Conch - Decorative Kuromi Conch,,2,0,244,4,1,,0
,Conch - Decorative Lala Conch,,2,0,244,4,1,,0
,Conch - Decorative My Melody Conch,,2,0,244,4,1,,0
,Conch - Decorative My Sweet Piano Conch,,2,0,244,4,1,,0
,Conch - Decorative Pekkle Conch,,2,0,244,4,1,,0
,Conch - Decorative Pochacco Conch,,2,0,244,4,1,,0
,Conch - Decorative Pompompurin Conch,,2,0,244,4,1,,0
,Conch - Decorative Retsuko Conch,,2,0,244,4,1,,0
,Conch - Decorative TOPHAT Conch,,2,0,244,4,1,,0
,Conch - Decorative Tuxedosam Conch,,2,0,244,4,1,,0
,Conch - Decorative Wish me mell Conch,,2,0,244,4,1,,0
,Flower Candle - Thistle Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Anemone Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Bellbutton Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Blazebulb Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Bowblossom Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Bubbaluna Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Crystalia Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Dandelily Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Dreampuff Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Eggwort Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Frostfeather Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Ghostgleam Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Glowbal Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Happadil Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Heavy Nettle Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Hibiscus Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Marigold Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Penstemum Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Petunia Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Pinwheel Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Poinsettia Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Rose Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Tulias Flower Crown,,2,0,244,4,1,,0
,Flower Crown - Wheatflower Flower Crown,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Armchair,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Bed,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Bookcase,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Coffee Table,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Desk,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Dining Chair,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Dining Table,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Double Bed,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Dresser,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Fireplace,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Flooring,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Lamp,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Ottoman,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Side Table,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Sofa,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Stool,,2,0,244,4,1,,0
,Furniture (Cottage) - Cottage Wallpaper,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Armchair,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Bed,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Bookshelf,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Chair,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Dining Table,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Dresser,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Flooring,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Mirror,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Ottoman,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Side Table,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Sofa,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Standing Lamp,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Totem,,2,0,244,4,1,,0
,Furniture (Critter) - Critter Wallpaper,,2,0,244,4,1,,0
,Furniture (Log) - Log Armchair,,2,0,244,4,1,,0
,Furniture (Log) - Log Armoire,,2,0,244,4,1,,0
,Furniture (Log) - Log Bed,,2,0,244,4,1,,0
,Furniture (Log) - Log Bench,,2,0,244,4,1,,0
,Furniture (Log) - Log Bookshelf,,2,0,244,4,1,,0
,Furniture (Log) - Log Cabin Flooring,,2,0,244,4,1,,0
,Furniture (Log) - Log Cabin Wallpaper,,2,0,244,4,1,,0
,Furniture (Log) - Log Coffee Table,,2,0,244,4,1,,0
,Furniture (Log) - Log Dining Chair,,2,0,244,4,1,,0
,Furniture (Log) - Log Dining Table,,2,0,244,4,1,,0
,Furniture (Log) - Log Dresser,,2,0,244,4,1,,0
,Furniture (Log) - Log Fireplace,,2,0,244,4,1,,0
,Furniture (Log) - Log Mirror,,2,0,244,4,1,,0
,Furniture (Log) - Log Ottoman,,2,0,244,4,1,,0
,Furniture (Log) - Log Side Table,,2,0,244,4,1,,0
,Furniture (Log) - Log Sofa,,2,0,244,4,1,,0
,Furniture (Log) - Log Standing Lamp,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Armchair,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Bed,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Bookcase,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Coffee Table,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Dining Chair,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Dining Table,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Dresser,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Flooring,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Lamp,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Mirror,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Ottoman,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Potted Plant,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Side Table,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Sofa,,2,0,244,4,1,,0
,Furniture (Yummy) - Yummy Wallpaper,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 1,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 10,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 11,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 12,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 13,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 14,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 15,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 16,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 17,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 18,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 19,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 2,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 20,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 21,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 22,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 23,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 24,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 25,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 26,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 27,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 28,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 29,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 3,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 30,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 31,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 32,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 33,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 34,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 35,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 36,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 37,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 38,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 39,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 4,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 40,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 41,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 42,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 43,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 44,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 45,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 46,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 47,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 48,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 49,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 5,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 50,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 51,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 52,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 6,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 7,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 8,,2,0,244,4,1,,0
,Gudetama - Decorative Gudetama No. 9,,2,0,244,4,1,,0
,Island Theme - Aquatic Gift,,2,0,244,4,1,,0
,Island Theme - Aquatic Hologram,,2,0,244,4,1,,0
,Island Theme - Aquatic Lamb Plush,,2,0,244,4,1,,0
,Island Theme - Aquatic Material,,2,0,244,4,1,,0
,Island Theme - Aquatic Music Box,,2,0,244,4,1,,0
,Island Theme - Aquatic Souvenir Doll,,2,0,244,4,1,,0
,Island Theme - Aquatic Star,,2,0,244,4,1,,0
,Island Theme - Dreamy Gift,,2,0,244,4,1,,0
,Island Theme - Dreamy Hologram,,2,0,244,4,1,,0
,Island Theme - Dreamy Lamb Plush,,2,0,244,4,1,,0
,Island Theme - Dreamy Material,,2,0,244,4,1,,0
,Island Theme - Dreamy Music Box,,2,0,244,4,1,,0
,Island Theme - Dreamy Souvenir Doll,,2,0,244,4,1,,0
,Island Theme - Dreamy Star,,2,0,244,4,1,,0
,Island Theme - Rocky Gift,,2,0,244,4,1,,0
,Island Theme - Rocky Hologram,,2,0,244,4,1,,0
,Island Theme - Rocky Lamb Plush,,2,0,244,4,1,,0
,Island Theme - Rocky Material,,2,0,244,4,1,,0
,Island Theme - Rocky Music Box,,2,0,244,4,1,,0
,Island Theme - Rocky Souvenir Doll,,2,0,244,4,1,,0
,Island Theme - Rocky Star,,2,0,244,4,1,,0
,Island Theme - Swampy Gift,,2,0,244,4,1,,0
,Island Theme - Swampy Hologram,,2,0,244,4,1,,0
,Island Theme - Swampy Lamb Plush,,2,0,244,4,1,,0
,Island Theme - Swampy Material,,2,0,244,4,1,,0
,Island Theme - Swampy Music Box,,2,0,244,4,1,,0
,Island Theme - Swampy Souvenir Doll,,2,0,244,4,1,,0
,Island Theme - Swampy Star,,2,0,244,4,1,,0
,Island Theme - Tropical Gift,,2,0,244,4,1,,0
,Island Theme - Tropical Hologram,,2,0,244,4,1,,0
,Island Theme - Tropical Lamb Plush,,2,0,244,4,1,,0
,Island Theme - Tropical Material,,2,0,244,4,1,,0
,Island Theme - Tropical Music Box,,2,0,244,4,1,,0
,Island Theme - Tropical Souvenir Doll,,2,0,244,4,1,,0
,Island Theme - Tropical Star,,2,0,244,4,1,,0
,Island Theme - Volcanic Gift,,2,0,244,4,1,,0
,Island Theme - Volcanic Guitar,,2,0,244,4,1,,0
,Island Theme - Volcanic Hologram,,2,0,244,4,1,,0
,Island Theme - Volcanic Lamb Plush,,2,0,244,4,1,,0
,Island Theme - Volcanic Material,,2,0,244,4,1,,0
,Island Theme - Volcanic Music Box,,2,0,244,4,1,,0
,Island Theme - Volcanic Souvenir Doll,,2,0,244,4,1,,0
,Island Theme - Volcanic Star,,2,0,244,4,1,,0
,Lure - Blossom Buzzer Lure,,2,0,244,4,1,,0
,Lure - Brewed Bouncer Lure,,2,0,244,4,1,,0
,Lure - Fizzpop Flinger Lure,,2,0,244,4,1,,0
,Lure - Fruity Flinger Lure,,2,0,244,4,1,,0
,Lure - Glimmer Glider Lure,,2,0,244,4,1,,0
,Lure - Gourd Grabber Lure,,2,0,244,4,1,,0
,Lure - Grain Grabber Lure,,2,0,244,4,1,,0
,Lure - Kelp Clipper Lure,,2,0,244,4,1,,0
,Lure - Marsh Muddler Lure,,2,0,244,4,1,,0
,Lure - Metal Magnet Lure,,2,0,244,4,1,,0
,Lure - Petal Plucker Lure,,2,0,244,4,1,,0
,Lure - Prickly Puller Lure,,2,0,244,4,1,,0
,Lure - Shadow Spinner Lure,,2,0,244,4,1,,0
,Lure - Shell Seeker Lure,,2,0,244,4,1,,0
,Lure - Spicy Spinner Lure,,2,0,244,4,1,,0
,Lure - Stellar Snagger Lure,,2,0,244,4,1,,0
,Lure - Strange Lure,,2,0,244,4,1,,0
,Lure - Streamer Snagger Lure,,2,0,244,4,1,,0
,Lure - Tropical Twister Lure,,2,0,244,4,1,,0
,Lure - Twig Twirler Lure,,2,0,244,4,1,,0
,Lure (Huge) - Blossom Buzzer Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Brewed Bouncer Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Fizzpop Flinger Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Fruity Flinger Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Glimmer Glider Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Gourd Grabber Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Grain Grabber Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Kelp Clipper Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Marsh Muddler Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Metal Magnet Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Petal Plucker Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Prickly Puller Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Shadow Spinner Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Shell Seeker Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Spicy Spinner Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Stellar Snagger Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Streamer Snagger Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Tropical Twister Lure,,2,0,244,4,1,,0
,Lure (Huge) - Huge Twig Twirler Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Blossom Buzzer Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Brewed Bouncer Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Fizzpop Flinger Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Fruity Flinger Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Glimmer Glider Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Gourd Grabber Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Grain Grabber Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Kelp Clipper Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Marsh Muddler Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Metal Magnet Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Petal Plucker Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Prickly Puller Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Shadow Spinner Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Shell Seeker Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Spicy Spinner Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Stellar Snagger Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Streamer Snagger Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Tropical Twister Lure,,2,0,244,4,1,,0
,Lure (Tiny) - Tiny Twig Twirler Lure,,2,0,244,4,1,,0
,Music Disc - Mountain Soundtrack,,2,0,244,4,1,,0
,Music Disc - Sounds of Steel,,2,0,244,4,1,,0
,Music Disc - Volcano Soundtrack,,2,0,244,4,1,,0
,Power Crystal - Decorative Blue Power Crystal,,2,0,244,4,1,,0
,Power Crystal - Decorative Green Power Crystal,,2,0,244,4,1,,0
,Power Crystal - Decorative Purple Power Crystal,,2,0,244,4,1,,0
,Power Crystal - Decorative Red Power Crystal,,2,0,244,4,1,,0
,Power Crystal - Decorative Yellow Power Crystal,,2,0,244,4,1,,0
,Resource - Beeswax,,2,0,244,4,1,,0
,Resource - Fabric (Coconut),,2,0,244,4,1,,0
,Resource - Fabric (Lotus),,2,0,244,4,1,,0
,Resource - Fabric (Thread),,2,0,244,4,1,,0
,Resource - Fizzy Crystal,,2,0,244,4,1,,0
,Resource - Ingot,,2,0,244,4,1,,0
,Resource - Lotus Silk,,2,0,244,4,1,,0
,Resource - Mechanism,,2,0,244,4,1,,0
,Resource - Rice Flour,,2,0,244,4,1,,0
,Resource - Spark,,2,0,244,4,1,,0
,Resource - Sprinkles Shaker,,2,0,244,4,1,,0
,Resource - Stamina Apple,,2,0,244,4,1,,0
,Resource - Stick (Wormtail),,2,0,244,4,1,,0
,Star Fragment - Decorative Bog Star Fragment,,2,0,244,4,1,,0
,Star Fragment - Decorative Gemstone Star Fragment,,2,0,244,4,1,,0
,Star Fragment - Decorative Hothead Star Fragment,,2,0,244,4,1,,0
,Star Fragment - Decorative Reef Star Fragment,,2,0,244,4,1,,0
,Station - Candy Cloud Machine,,2,0,244,4,1,,0
,Station - Cauldron,,2,0,244,4,1,,0
,Station - Chef's Station,,2,0,244,4,1,,0
,Station - Compost Forge,,2,0,244,4,1,,0
,Station - Composter,,2,0,244,4,1,,0
,Station - Craft Forge,,2,0,244,4,1,,0
,Station - Crafting Bench,,2,0,244,4,1,,0
,Station - Crafting Table,,2,0,244,4,1,,0
,Station - Creation Forge,,2,0,244,4,1,,0
,Station - Creation Station,,2,0,244,4,1,,0
,Station - Dessert Machine,,2,0,244,4,1,,0
,Station - Egg Pan Station,,2,0,244,4,1,,0
,Station - Espresso Machine,,2,0,244,4,1,,0
,Station - Furniture Customizer,,2,0,244,4,1,,0
,Station - Oven,,2,0,244,4,1,,0
,Station - Pizza Oven,,2,0,244,4,1,,0
,Station - Soda Machine,,2,0,244,4,1,,0
,Station - Wand Forge,,2,0,244,4,1,,0
,Station (Mini) - Mini Candy Cloud Machine,,2,0,244,4,1,,0
,Station (Mini) - Mini Chef Station,,2,0,244,4,1,,0
,Station (Mini) - Mini Crafting Bench,,2,0,244,4,1,,0
,Station (Mini) - Mini Dessert Machine,,2,0,244,4,1,,0
,Station (Mini) - Mini Dye Station,,2,0,244,4,1,,0
,Station (Mini) - Mini Egg Pan Station,,2,0,244,4,1,,0
,Station (Mini) - Mini Espresso Machine,,2,0,244,4,1,,0
,Station (Mini) - Mini Furniture Customizer,,2,0,244,4,1,,0
,Station (Mini) - Mini Oven,,2,0,244,4,1,,0
,Station (Mini) - Mini Pizza Oven,,2,0,244,4,1,,0
,Station (Mini) - Mini Soda Machine,,2,0,244,4,1,,0
,Stone - Rain Island Stone,,2,0,244,4,1,,0
,Stone - Snow Island Stone,,2,0,244,4,1,,0
,Stone - Star Island Stone,,2,0,244,4,1,,0
,Stone - Steam Island Stone,,2,0,244,4,1,,0
,Tool - Crystal Sensor,,2,0,244,4,1,,0
,Tool - Dye Station,,2,0,244,4,1,,0
,Tool - Fast Flippers,,2,0,244,4,1,,0
,Tool - Fishing Rod,,2,0,244,4,1,,0
,Tool - Flippers,,2,0,244,4,1,,0
,Tool - Net,,2,0,244,4,1,,0
,Tool - Pickaxe,,2,0,244,4,1,,0
,Tool - Snorkel,,2,0,244,4,1,,0
,Tool - Trowel,,2,0,244,4,1,,0
,Tool - Watering Can,,2,0,244,4,1,,0
,Trophy - Bronze City Trophy,,2,0,244,4,1,,0
,Trophy - Gold City Trophy,,2,0,244,4,1,,0
,Trophy - Silver City Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Cloud Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Gemstone Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Hothead Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Icy Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Meadow Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Moon Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Reef Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Seaside Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Swamp Trophy,,2,0,244,4,1,,0
,Tropy - Bronze Wheatflour Trophy,,2,0,244,4,1,,0
,Tropy - Gold Cloud Trophy,,2,0,244,4,1,,0
,Tropy - Gold Gemstone Trophy,,2,0,244,4,1,,0
,Tropy - Gold Hothead Trophy,,2,0,244,4,1,,0
,Tropy - Gold Icy Trophy,,2,0,244,4,1,,0
,Tropy - Gold Meadow Trophy,,2,0,244,4,1,,0
,Tropy - Gold Moon Trophy,,2,0,244,4,1,,0
,Tropy - Gold Reef Trophy,,2,0,244,4,1,,0
,Tropy - Gold Seaside Trophy,,2,0,244,4,1,,0
,Tropy - Gold Swamp Trophy,,2,0,244,4,1,,0
,Tropy - Gold Wheatflour Trophy,,2,0,244,4,1,,0
,Tropy - Silver Cloud Trophy,,2,0,244,4,1,,0
,Tropy - Silver Gemstone Trophy,,2,0,244,4,1,,0
,Tropy - Silver Hothead Trophy,,2,0,244,4,1,,0
,Tropy - Silver Icy Trophy,,2,0,244,4,1,,0
,Tropy - Silver Meadow Trophy,,2,0,244,4,1,,0
,Tropy - Silver Moon Trophy,,2,0,244,4,1,,0
,Tropy - Silver Reef Trophy,,2,0,244,4,1,,0
,Tropy - Silver Seaside Trophy,,2,0,244,4,1,,0
,Tropy - Silver Swamp Trophy,,2,0,244,4,1,,0
,Tropy - Silver Wheatflour Trophy,,2,0,244,4,1,,0
,WW Arch - Amethyst Bell Arch,,2,0,244,4,1,,0
,WW Arch - Citrine Bell Arch,,2,0,244,4,1,,0
,WW Arch - Emerald Bell Arch,,2,0,244,4,1,,0
,WW Arch - Quartz Bell Arch,,2,0,244,4,1,,0
,WW Arch - Ruby Bell Arch,,2,0,244,4,1,,0
,WW Arch - Sapphire Bell Arch,,2,0,244,4,1,,0
,WW Arch - Tanzanite Bell Arch,,2,0,244,4,1,,0
,WW Arch - Topaz Bell Arch,,2,0,244,4,1,,0
,WW Statue - Flider Statue,,2,0,244,4,1,,0
,WW Statue - Flirb Statue,,2,0,244,4,1,,0
,WW Statue - Flockadoodler Statue,,2,0,244,4,1,,0
,WW Statue - Floopy Ballooper Statue,,2,0,244,4,1,,0
,WW Statue - Flourflap Statue,,2,0,244,4,1,,0
,WW Statue - Flouster Statue,,2,0,244,4,1,,0
,WW Statue - Flovern Statue,,2,0,244,4,1,,0
,WW Statue - Flowl Statue,,2,0,244,4,1,,0
,WW Statue - Flubby Statue,,2,0,244,4,1,,0
,WW Statue - Fluffny Statue,,2,0,244,4,1,,0
,WW Wand - Bubble Wand,,2,0,244,4,1,,0
,WW Wand - Critter Wand,,2,0,244,4,1,,0
,WW Wand - Item Wand,,2,0,244,4,1,,0
,WW Wand - Magic Wand,,2,0,244,4,1,,0
,WW Wand - Test Wand,,2,0,244,4,1,,0
,WW Wand - Ultimate Wand,,2,0,244,4,1,,0
,Art Supplies,,2,0,244,4,1,,0
,Basic Plush,,2,0,244,4,1,,0
,Batter,,2,0,244,4,1,,0
,Blank Book  (??),,2,0,244,4,1,,0
,Blank Book (Lotus),,2,0,244,4,1,,0
,Blue Cloud Tree,,2,0,244,4,1,,0
,Blue Floor Star,,2,0,244,4,1,,0
,Cinnamoroll's Cocoa,,2,0,244,4,1,,0
,Clothing Stand,,2,0,244,4,1,,0
,Cloud Island Flower Vase,,2,0,244,4,1,,0
,Cloudlight,,2,0,244,4,1,,0
,Clue,,2,0,244,4,1,,0
,Colorful Lamb Plush,,2,0,244,4,1,,0
,Computer,,2,0,244,4,1,,0
,Crane Hat,,2,0,244,4,1,,0
,Decorative Cloud Cart,,2,0,244,4,1,,0
,Decorative Miniature Egg House,,2,0,244,4,1,,0
,Designer Island Doll,,2,0,244,4,1,,0
